Ano,Tipo de Emenda,Autor da emenda,Numero da emenda,Localidade do gasto,Funcao,Subfuncao,Programa Orcamentario,Acao Orcamentaria,Plano Orcamentario,Codigo da emenda,Valor empenhado,Valor pago
2023,Emenda Individual - Transferências Especiais,EROS BIONDINI,14,MINAS GERAIS (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202327590014,488762.0,488762.0
2023,Emenda Individual - Transferências Especiais,SAMUEL MOREIRA,8,SANTA MERCEDES - SP,Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202337590008,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,ELI BORGES,3,TOCANTINS (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS",21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS,PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS,202339730003,488762.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,MAURO LOPES,16,ENTRE FOLHAS - MG,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202332970016,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,FERNANDA MELCHIONNA,20,RIO GRANDE DO SUL (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202339840020,488762.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALTINEU CORTES,9,NITERÓI - RJ,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202330420009,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,FRANCISCO JR.,11,GOIÁS (UF),Segurança pública,Policiamento,"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO","2723 - POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO","POLICIAMENTO, FISCALIZACAO, COMBATE A CRIMINALIDADE E CORRUPCAO - DESPESAS DIVERSAS",202339890011,488762.0,0.0
2023,Emenda Individual - Transferências Especiais,DULCE MIRANDA,9,TOCANTINS (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202330860009,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,LUCAS REDECKER,4,RIO GRANDE DO SUL (UF),Agricultura,Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,20ZV - FOMENTO AO SETOR AGROPECUARIO,FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS,202340330004,488762.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,JEFFERSON CAMPOS,10,SOROCABA - SP,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202315810010,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,TONINHO WANDSCHEER,3,PARANÁ (UF),Assistência social,Assistência comunitária,"5032 - REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL",20R9 - REDUCAO DA DEMANDA DE DROGAS,REDUCAO DA DEMANDA DE DROGAS - DESPESAS DIVERSAS,202337710003,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,DAVID MIRANDA,11,RIO DE JANEIRO (UF),Cultura,Difusão cultural,5025 - CULTURA,219S - DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA CRIATIVA,DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA CRIATIVA - DESPESAS DIVERSAS,202339540011,488762.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,NERI GELLER,18,CUIABÁ - MT,Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202325860018,488762.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,MAJOR VITOR HUGO,5,SÃO DOMINGOS - GO,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202340370005,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,CHRISTIANE DE SOUZA YARED,12,NOVA OLÍMPIA - PR,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202330730012,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,DANIEL TRZECIAK,6,RIO GRANDE DO SUL (UF),Educação,Ensino profissional,5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA,"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA","REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",202339510006,488762.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,SOSTENES CAVALCANTE,16,MÚLTIPLO,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202337660016,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,ROBERTO DE LUCENA,9,Nacional,Encargos especiais,Outros encargos especiais,0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS,00F7 - CONTRIBUICAO A ASSOCIACAO BRASILEIRA DAS INSTITUICOES DE PESQUISA TECNOLOGICA - ABIPTI,CONTRIBUICAO A ASSOCIACAO BRASILEIRA DAS INSTITUICOES DE PESQUISA TECNOLOGICA - ABIPTI,202328160009,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO MARINHO,6,BAHIA (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202326010006,488762.0,193662.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO BIOLCHI,6,RIO GRANDE DO SUL (UF),Comunicações,Tecnologia da informação,2205 - CONECTA BRASIL,20V8 - APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL,APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL - DESPESAS DIVERSAS,202337180006,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,JEFFERSON CAMPOS,19,SÃO PAULO - SP,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202315810019,488762.0,488762.0
2023,Emenda Individual - Transferências Especiais,OSMAR SERRAGLIO,2,CAFEZAL DO SUL - PR,Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202336500002,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,JULIO CESAR RIBEIRO,13,Nacional,Comunicações,Tecnologia da informação,2205 - CONECTA BRASIL,20V8 - APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL,APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL - DESPESAS DIVERSAS,202341100013,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,REGINALDO LOPES,5,MINAS GERAIS (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,202314110005,488762.0,90090.75
2023,Emenda Individual - Transferências com Finalidade Definida,CHICO D'ANGELO,8,RIO DE JANEIRO (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202324970008,488762.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,DANIELA DO WAGUINHO,13,RIO DE JANEIRO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202339520013,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,LEUR LOMANTO JUNIOR,5,BAHIA (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202340310005,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,COVATTI FILHO,6,RIO GRANDE DO SUL (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202330770006,488762.0,488762.0
2023,Emenda Individual - Transferências com Finalidade Definida,CHRISTIANE DE SOUZA YARED,13,MARILENA - PR,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202330730013,490278.0,490278.0
2023,Emenda Individual - Transferências com Finalidade Definida,EMIDINHO MADEIRA,3,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202339760003,490392.0,490392.0
2023,Emenda Individual - Transferências com Finalidade Definida,ATILA LIRA,4,PIAUÍ (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202319350004,491755.65,21955.74
2023,Emenda Individual - Transferências com Finalidade Definida,ROGERIO CORREIA,9,MINAS GERAIS (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS",202340640009,492700.0,227873.75
2023,Emenda Individual - Transferências com Finalidade Definida,ODAIR CUNHA,4,MINAS GERAIS (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202314070004,492751.0,10096.0
2023,Emenda Individual - Transferências com Finalidade Definida,SERGIO PETECAO,9,ACRE (UF),Educação,Ensino profissional,5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA,"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA","REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",202329140009,494828.37,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,JOAO CAMPOS,17,PORANGATU - GO,Gestão ambiental,Preservação e conservação ambiental,1041 - CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURSOS NATURAIS,"21A8 - FORMULACAO E IMPLEMENTACAO DE ESTRATEGIAS PARA PROMOVER A CONSERVACAO, A RECUPERACAO E O USO SUSTENTAVEL DA BIODIVERSIDADE, DA VEGETACAO NATIVA E DO PATRIMONIO GENETICO","FORMULACAO E IMPLEMENTACAO DE ESTRATEGIAS PARA PROMOVER A CONSERVACAO, A RECUPERACAO E O USO SUSTENTAVEL DA BIODIVERSIDADE, DA VEGETACAO NATIVA E DO PATRIMONIO GENETICO - DESPESAS DIVERSAS",202319550017,496741.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,ACACIO FAVACHO,1,CUTIAS - AP,Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202338970001,497328.0,497328.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALESSANDRO MOLON,17,RIO DE JANEIRO (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS,202327760017,497748.0,300000.0
2023,Emenda Individual - Transferências com Finalidade Definida,FILIPE BARROS,7,PARANÁ (UF),Agricultura,Desenvolvimento tecnológico e engenharia,2203 - PESQUISA E INOVACAO AGROPECUARIA,"20Y6 - PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA",PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA A AGROPECUARIA - DESPESAS DIVERSAS,202339860007,497902.34,161112.35
2023,Emenda Individual - Transferências com Finalidade Definida,PAULO EDUARDO MARTINS,5,Nacional,Agricultura,Desenvolvimento tecnológico e engenharia,2203 - PESQUISA E INOVACAO AGROPECUARIA,215C - MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDADES DA EMBRAPA,MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DAS UNIDADES DA EMBRAPA - DESPESAS DIVERSAS,202338360005,498375.48,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALESSANDRO VIEIRA,7,SERGIPE (UF),Defesa nacional,Defesa terrestre,6012 - DEFESA NACIONAL,219D - ADEQUACAO DE ATIVOS DE INFRAESTRUTURA DAS ORGANIZACOES MILITARES,ADEQUACAO DE ATIVOS DE INFRAESTRUTURA DAS ORGANIZACOES MILITARES - DESPESAS DIVERSAS,202341440007,498900.37,0.0
2023,Emenda Individual - Transferências Especiais,FLAVIO BOLSONARO,19,RIO DE JANEIRO (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202392190019,498910.0,498910.0
2023,Emenda Individual - Transferências Especiais,FLAVIO BOLSONARO,21,RIO DE JANEIRO (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202392190021,498910.0,498910.0
2023,Emenda Individual - Transferências Especiais,FLAVIO BOLSONARO,20,RIO DE JANEIRO (UF),Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202392190020,498910.0,498910.0
2023,Emenda Individual - Transferências com Finalidade Definida,GENERAL GIRAO,10,RIO GRANDE DO NORTE (UF),Defesa nacional,Defesa naval,6012 - DEFESA NACIONAL,219D - ADEQUACAO DE ATIVOS DE INFRAESTRUTURA DAS ORGANIZACOES MILITARES,ADEQUACAO DE ATIVOS DE INFRAESTRUTURA DAS ORGANIZACOES MILITARES - DESPESAS DIVERSAS,202339940010,498984.09,185814.97
2023,Emenda Individual - Transferências com Finalidade Definida,MERLONG SOLANO,1,PIAUÍ (UF),Agricultura,Desenvolvimento tecnológico e engenharia,2203 - PESQUISA E INOVACAO AGROPECUARIA,"20Y6 - PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA",PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA A AGROPECUARIA - DESPESAS DIVERSAS,202338220001,499087.35,230123.55
2023,Emenda Individual - Transferências com Finalidade Definida,ALESSANDRO MOLON,24,RIO DE JANEIRO (UF),Educação,Ensino profissional,5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA,"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA","REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",202327760024,499200.0,99840.0
2023,Emenda Individual - Transferências com Finalidade Definida,IVETE DA SILVEIRA,2,MÚLTIPLO,Ciência e Tecnologia,Múltiplo,MU - Múltiplo,MU - Múltiplo,"FOMENTO A PESQUISA E DESENVOLVIMENTO VOLTADOS A INOVACAO, A TECNOLOGIAS DIGITAIS E AO PROCESSO PRODUTIVO - DESPESAS DIVERSAS",202342510002,499333.66,150000.0
2023,Emenda Individual - Transferências com Finalidade Definida,PAULO ROCHA,13,PARÁ (UF),Defesa nacional,Normatização e fiscalização,6012 - DEFESA NACIONAL,21BY - FISCALIZACAO DA NAVEGACAO AQUAVIARIA,FISCALIZACAO DA NAVEGACAO AQUAVIARIA - DESPESAS DIVERSAS,202337960013,499495.29,105600.0
2023,Emenda Individual - Transferências com Finalidade Definida,JADER BARBALHO,11,PARÁ (UF),Defesa nacional,Defesa terrestre,6012 - DEFESA NACIONAL,21A0 - APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA,APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA - DESPESAS DIVERSAS,202322630011,499560.57,496688.57
2023,Emenda Individual - Transferências com Finalidade Definida,RODRIGO CUNHA,3,Nacional,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202341780003,499564.0,499564.0
2023,Emenda Individual - Transferências com Finalidade Definida,AIRTON FALEIRO,12,MARABÁ - PA,Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,202339010012,499590.38,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,EDUARDO DA FONTE,13,PERNAMBUCO (UF),Educação,Assistência hospitalar e ambulatorial,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS,202324560013,499715.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,CHIQUINHO BRAZAO,3,RIO DE JANEIRO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202339410003,499744.0,377084.0
2023,Emenda Individual - Transferências com Finalidade Definida,EDUARDO DA FONTE,14,PERNAMBUCO (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS",202324560014,499949.72,50000.0
2023,Emenda Individual - Transferências com Finalidade Definida,HELIO LOPES,5,RIO DE JANEIRO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202341020005,499950.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,JOAO MAIA,6,RIO GRANDE DO NORTE (UF),Educação,Assistência hospitalar e ambulatorial,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4086 - FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS,FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS - DESPESAS DIVERSAS,202324460006,499954.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCELO CALERO,5,RIO DE JANEIRO (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE,ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS,202340390005,499957.0,0.0
